0.000000000000000000e+00,4.212176107747889198e+00,5.641258254015105500e+00,3.308575225340399939e-01,2.746006032689704668e+00,5.129281440870720132e+00,8.900382862961539132e+00,1.051568680139006418e+01,1.546584647063623486e+01,1.140455851938770948e+01,1.403368306373156393e+01,1.053973978606049045e+01,1.502485516199331528e+01,1.276367566488166361e+01,1.834019277988138796e+01,2.207405107364238717e+01,2.419361579618482594e+01,2.495367962371346238e+01,2.252964431118794764e+01,1.998647310711826108e+01,1.894022904915745542e+01,1.803618124715501381e+01,2.175725675898466704e+01,2.518536795951917995e+01,2.878807510306132755e+01,3.386477867050931678e+01,3.447957749006471317e+01,3.730394686743431265e+01,4.051242416291737669e+01,4.242798630235433421e+01,4.354944770309037949e+01,4.758915575969166412e+01,5.245691605511007083e+01,5.331548582495866384e+01,5.713821892028651206e+01,5.841411164598629568e+01,6.090184761922385803e+01,6.092986296495058696e+01,6.452593582509027215e+01,6.506618730699130992e+01,7.026845876067251595e+01,7.280770529925969470e+01,7.432796598224736329e+01,7.017820917844575490e+01,6.393136963352763047e+01,6.793373771498802682e+01,7.011244162888581855e+01,7.178826380329340395e+01,7.690773977261778782e+01,7.238516708332127791e+01,7.563272486687087337e+01,7.892759584615932056e+01,7.755272791160894030e+01,8.068914129302973492e+01,7.777927768224419935e+01,7.504025422649024790e+01,7.164428444744012836e+01,7.196572676610036012e+01,7.321536827251998147e+01,7.137582117377655777e+01,6.995118224455018208e+01,7.463120874837900942e+01,7.617416198082122492e+01,7.049690109849875341e+01,7.347020716856548006e+01,8.027044138609630863e+01,8.317431953056663474e+01,8.531981098596578761e+01,8.303458396597041258e+01,8.058417725971773393e+01,7.932190203692908881e+01,7.854197687173487452e+01,8.155393570362653577e+01,8.258561557880274506e+01,8.008796884843361852e+01,7.421689831689518257e+01,6.785884415872094166e+01,7.131656862671836450e+01,7.660698253413350756e+01,7.670944585317086251e+01,7.259988301343894079e+01,6.786188173497973253e+01,6.930033039863444344e+01,6.871312792968056726e+01,6.442361951445596446e+01,6.759153107428905116e+01,6.472967045161452404e+01,6.972534836957368043e+01,7.279163795929346747e+01,6.966542268226143619e+01,7.321910361009292956e+01,7.874889377924962730e+01,7.803766168144204585e+01,7.626181980425994311e+01,7.196200263309636114e+01,7.610288644924995083e+01,7.246608907877258332e+01,7.451023593455663274e+01,7.937264123567173613e+01,7.406739637131498455e+01,7.801402646317052358e+01
0.000000000000000000e+00,2.036977150952625326e+00,3.666416125783558577e+00,3.620068299594017436e+00,8.889805152536411015e+00,6.403918681023807125e+00,8.655402653352432196e+00,1.443843125529661364e+01,1.800933963735470655e+01,2.270203778540734874e+01,2.348537949992224583e+01,2.034529462048710613e+01,2.102211880864998506e+01,2.348369636791867521e+01,2.712966099081593896e+01,2.945080581188981839e+01,2.503830438185810792e+01,2.293607805157120083e+01,2.258197733618622394e+01,1.763597593840333388e+01,2.189593503786485229e+01,1.980951659223184080e+01,2.268498287637182997e+01,1.875103748887806887e+01,2.249699543315738026e+01,2.518414486737948721e+01,2.653720683823114967e+01,3.166811282923120885e+01,2.911709421723412916e+01,2.681050170080719042e+01,2.145402069954037216e+01,2.082644596689798888e+01,2.048149722457249666e+01,1.639229115126627079e+01,1.622848645901323650e+01,1.729201825874237031e+01,1.274476056130845691e+01,1.240304490144619365e+01,9.469036417276223361e+00,1.328329564100482507e+01,9.610309145225837568e+00,4.531995035039636299e+00,2.754891533561657724e+00,3.277930084500563446e+00,8.811418327911905379e+00,1.280587213323457263e+01,1.896246471224893781e+01,2.203447606792254732e+01,2.688773274284358195e+01,2.262200555561251747e+01,2.639594331965010099e+01,2.742914639867200677e+01,3.001470849377385974e+01,3.522580164884778497e+01,3.810901857742601351e+01,4.136170778437870155e+01,3.768825093559003392e+01,4.137603540861555729e+01,4.090250981894132565e+01,4.281743836821905802e+01,3.766045138278384741e+01,3.590710141112958809e+01,3.397066981956359655e+01,3.004149513702693142e+01,2.493025063380671824e+01,2.980639625060534570e+01,3.022109214769492880e+01,3.366183791383522816e+01,2.861548317803465125e+01,3.199102777043184176e+01,3.445637618024616700e+01,3.913437377035349130e+01,3.847953137815744640e+01,3.518806537379811772e+01,3.133685440628855190e+01,2.574715328940589387e+01,2.406448931431396687e+01,2.421161795838861153e+01,3.040744835415294745e+01,3.615329396162184139e+01,3.201993332569016104e+01,3.776600472155094224e+01,3.395707772594136031e+01,3.906526160981582052e+01,3.387468370559604125e+01,3.624097191572693077e+01,3.489587040883349545e+01,3.952529015241549359e+01,4.276429133908665392e+01,4.273863195755068034e+01,4.447888746871618793e+01,4.526770496897816543e+01,5.016843362593544953e+01,4.754188660076732020e+01,4.979086275559841113e+01,4.572151322857335032e+01,5.053017224977993038e+01,4.817461838639369631e+01,4.732140300756309159e+01,4.380271379705428814e+01,4.015701442254387388e+01
0.000000000000000000e+00,-4.010640570915831482e+00,-7.799917099923103336e+00,-3.546523252267726356e+00,-5.356282893727630778e+00,-1.055485215989042480e+01,-6.098284318644715540e+00,-3.008236842103578557e+00,1.367268738687491325e+00,3.871561453551809695e+00,7.578987751850567278e+00,3.346143667921447573e+00,-2.019042586051078558e-01,3.962405109507756151e+00,9.425246257555375706e+00,4.927770467235778717e+00,2.269546392747699315e+00,5.933039619575231072e+00,6.482052506259554647e+00,4.948010053598651758e+00,2.430260243159182654e+00,-2.705159719308616761e+00,-5.607973388970894923e-01,-6.396252288592732427e+00,-7.784486465165072033e+00,-5.016391605285317468e+00,-1.309353985819194488e+00,-5.020431816482785692e+00,-2.099200860649279132e+00,1.244725211133714815e-01,-5.504561470132337320e+00,-1.150400190779672727e+01,-1.674726512957269975e+01,-2.222480379325054400e+01,-2.157488634283904361e+01,-1.911841004609397743e+01,-2.331670337553983430e+01,-2.867730285924665168e+01,-2.513162912766604506e+01,-2.981352253118462770e+01,-2.674111771270217375e+01,-3.152029275737888270e+01,-2.571105322958895556e+01,-2.168321370452230212e+01,-2.480756961927293958e+01,-2.625973362461823513e+01,-2.700060243355743594e+01,-2.771050650421570438e+01,-2.899421576667327116e+01,-2.371324410609500077e+01,-2.312270014391995332e+01,-1.771821277572729869e+01,-1.455233236153381604e+01,-9.846199399985362533e+00,-8.620171137095846703e+00,-7.147086671038065830e+00,-6.615541350351239025e+00,-6.056676500644985417e+00,-7.197573396867493756e-01,-3.332695371391264150e+00,8.346876628836272793e-01,-5.271472730426221887e+00,-9.354092419250475743e+00,-6.928730463660677685e+00,-7.244637949194689952e+00,-9.762143578288068113e+00,-7.274847160513272293e+00,-1.227580521083113041e+01,-1.635584296720235997e+01,-1.414608338619115635e+01,-1.728731946464484182e+01,-2.182126198136026929e+01,-2.196715757784662060e+01,-1.678055158997917573e+01,-1.182705219169813837e+01,-1.400789707593017930e+01,-1.762202783060259037e+01,-1.195261580624706710e+01,-1.215787491538597997e+01,-1.771308496679730027e+01,-2.006777649867348501e+01,-2.351820940374556201e+01,-2.065832635222749758e+01,-1.657833011486562924e+01,-1.884444564532238786e+01,-2.409300879091022551e+01,-2.333289476335461998e+01,-2.689190982893764925e+01,-2.901233540938545019e+01,-3.197661692033928560e+01,-2.595014744608526769e+01,-2.612490066174578729e+01,-2.274908848798168393e+01,-2.415068122468392176e+01,-1.782360106185113935e+01,-1.114093002810041710e+01,-8.062410954680325759e+00,-7.575462627990256159e+00,-1.263768849114270765e+01,-7.235622662849232611e+00,-4.576453340979498741e+00
0.000000000000000000e+00,-5.896808445195264703e+00,-6.869099781875984689e+00,-1.334575410304604759e+01,-1.910771001582696016e+01,-1.623997933921278758e+01,-1.783627992893455527e+01,-2.159105209263897152e+01,-2.505206325764279285e+01,-2.643030035401998035e+01,-2.415277492171279405e+01,-1.834594807377177972e+01,-2.329195638486376652e+01,-1.847869993708446401e+01,-1.759018445269351005e+01,-1.948607616898820893e+01,-1.413071506825966495e+01,-1.159945490437799798e+01,-1.063734153548166717e+01,-1.331990534543829874e+01,-1.875230624668110480e+01,-1.397246990496621066e+01,-7.055780848598211641e+00,-1.154477850668302530e+01,-1.679025053833853320e+01,-1.924351950463689320e+01,-1.983971377661568525e+01,-2.485091756399340568e+01,-2.261435714887216619e+01,-2.710841794809723382e+01,-3.195192610084831486e+01,-2.987832225808719144e+01,-2.587681965127551464e+01,-2.489358884950789630e+01,-2.675022573095487743e+01,-2.258786646163108713e+01,-2.227702830339962503e+01,-1.686488819579964016e+01,-1.551026527424996360e+01,-1.609539811343734428e+01,-1.326305238610128789e+01,-1.643118449730624064e+01,-2.101408121746425195e+01,-2.484623160291695498e+01,-2.383233768476268466e+01,-2.602912266735916802e+01,-2.134631172169439495e+01,-1.838199864042386977e+01,-1.704864118568155362e+01,-1.725222241358333619e+01,-2.113261888294495705e+01,-2.130820816581333332e+01,-2.034121791946964919e+01,-1.363526236857399709e+01,-1.001545735850831420e+01,-9.474032477430784027e+00,-3.743037618379753795e+00,-4.384362565564352998e+00,-4.293576596580626514e+00,-6.928395715966354729e+00,-1.057141484276562515e+01,-7.080904578148079054e+00,-1.230419306736106400e+01,-1.197508843002545653e+01,-8.032823305560814475e+00,-1.299426171557305665e+01,-1.859277863882592641e+01,-1.425163748145715736e+01,-2.087877096719697434e+01,-1.828932027355838841e+01,-1.729454964114109217e+01,-2.113877926095374349e+01,-2.162050748668031019e+01,-1.976356571068370371e+01,-1.500876800928055310e+01,-1.075794310633006745e+01,-5.091109647437382257e+00,-9.206941138594030960e+00,-1.465787164036700219e+01,-1.999425626079242591e+01,-1.505831341835736303e+01,-1.680251821592021599e+01,-1.831002570421390274e+01,-2.144896408271496568e+01,-2.015629726104330999e+01,-1.551786806377941730e+01,-1.723996397861029450e+01,-2.144937481165613136e+01,-1.798133354630221703e+01,-1.623723493031145182e+01,-2.128421271760219469e+01,-1.706691690611024370e+01,-2.166865895106224826e+01,-1.628613475482415041e+01,-2.328789716345326610e+01,-2.106889424060694438e+01,-2.445420933091126159e+01,-2.696573930669973507e+01,-2.250553884017299211e+01,-2.632332447388457197e+01,-2.332907611415104299e+01
0.000000000000000000e+00,5.566089253995222030e+00,7.163949817006276533e-01,-5.013719960549662069e+00,-4.887696555561440448e+00,3.897102062296049496e-01,1.051314788677638168e+00,2.534531028598403068e+00,3.509481331807331461e+00,1.420837924100238681e+00,4.923405389779777153e+00,7.494072832543084317e+00,4.128684008691458907e+00,1.745366752279390976e+00,-1.439346298254798207e+00,-6.382874969651508579e+00,-8.657987634926186615e+00,-5.688384768135103187e+00,-9.643214784205754952e+00,-1.372836705959919534e+01,-9.822198648747900052e+00,-6.436384847191863656e+00,-3.858046926368955631e+00,-5.893211366175368227e-01,2.191604237468514516e+00,8.055516089592460460e+00,6.222018075560915129e+00,4.859419488419419508e+00,1.745970289349704441e+00,-2.796336203142129495e+00,2.099779148635828374e+00,5.548742057850259535e+00,4.174402456441963061e+00,3.761604372464055324e+00,8.730896666557463881e-01,3.791565400068555913e+00,8.457515058340295155e+00,5.704891616644635732e+00,5.825647518953155135e+00,9.696396044826432359e+00,1.507881783869561687e+01,1.540339536297231149e+01,1.074507399276174624e+01,1.205270370992097284e+01,1.173385433731750638e+01,4.555902450051589447e+00,2.805062273658593952e-01,5.518821435030321076e-01,1.363860535844751976e+00,5.251549044627516594e+00,6.480000648142021369e+00,1.962687379298894363e+00,-4.418415369184236496e-01,5.815182890671088956e+00,4.180752245560469760e+00,7.417011212835589617e+00,5.964742439578337496e+00,6.941605910502541832e-01,5.913661731667191335e-01,5.212109240638110208e+00,7.438464188394791066e+00,3.270126259923038070e+00,6.295572038882859545e+00,6.400781379611341748e+00,1.120902350016191384e+01,1.703953492591518071e+01,1.427443760437093445e+01,1.646159569678976453e+01,1.759602002860743042e+01,2.055448833589542090e+01,2.178954370132374763e+01,2.524176959957189226e+01,2.862596331219003076e+01,3.218497430842230500e+01,2.782901880541116313e+01,2.882901114323468050e+01,2.672861045534566315e+01,3.047810739018773418e+01,2.720403386199000906e+01,2.491027356320005026e+01,2.258041745247784604e+01,2.672704925494361916e+01,3.061395605097452943e+01,3.488278812975885756e+01,2.856093596824633707e+01,3.313053641049727815e+01,3.763102563797712463e+01,4.122132518871831053e+01,4.126626307252783477e+01,4.078131858697176426e+01,4.074210749655784980e+01,4.566574222228533841e+01,4.492012864953608897e+01,4.643829283677823128e+01,3.905533657617208121e+01,3.987394869625800453e+01,4.333011294426772508e+01,4.222303491853136848e+01,3.786322050380920956e+01,3.454079989711655685e+01,3.597553677837892394e+01
0.000000000000000000e+00,3.294873439193371389e+00,4.340356301945845985e+00,-6.972154040204818770e-01,-4.806415744404225698e+00,-9.894039928305904397e+00,-1.243628209351286884e+01,-8.586460382741565311e+00,-8.560776245755864267e+00,-5.850171753179144396e+00,-4.961057019198214846e+00,7.723533627173768679e-01,1.890460227387003922e+00,5.137261614799508713e+00,9.522463107235497048e+00,9.274690935535382152e+00,5.164663934394895684e+00,2.871239889890573327e+00,5.072115772600524153e+00,7.088438698185379749e+00,2.516993232853848461e+00,5.325309316030204521e-01,5.548074472793848244e+00,1.075121939163198448e+01,1.475528060130630159e+01,1.039825378281059720e+01,8.337638998373506638e+00,2.344518807510157288e+00,3.390716371358015735e+00,7.233376823172655179e+00,1.307995810203923170e+01,7.671950912930626920e+00,2.054512230773029025e+00,5.925863896599773639e+00,7.895012907503037525e+00,8.897352751015088046e+00,5.021851328768046407e+00,4.920335695794681996e-01,-2.784893148114248262e+00,-8.672084509045534517e+00,-1.059532095068204782e+01,-5.163033415129322456e+00,-1.040621893346862947e+00,-5.451429928032755612e+00,-1.104678038578704502e+00,-6.399221725297285168e+00,-4.631947684336663151e+00,-1.077552532535359475e+01,-1.350309837140953029e+01,-1.811018343088921512e+01,-1.199036316940413371e+01,-1.012293707455200042e+01,-3.092230896744215585e+00,-7.102473541664746648e+00,-1.681377731336705317e+00,-2.759383283063042924e+00,-5.466790346862014260e+00,-1.036924565884624450e+00,-1.027741044652349389e+00,-6.310342586275884180e+00,-1.037431714748586842e+01,-1.536349280896319414e+01,-1.235219497510976261e+01,-1.324761075241050179e+01,-6.534129768562543461e+00,-1.179753515525697338e+01,-1.607098501082318620e+01,-1.166227656590684880e+01,-8.215577313438352292e+00,-1.472893640753796873e+01,-1.327699070225525446e+01,-1.270943513057025598e+01,-1.753240411568688728e+01,-1.468815743739455115e+01,-1.284017590017569610e+01,-1.867955642724330190e+01,-2.237092533647675197e+01,-2.419608909998372326e+01,-2.442639765404523544e+01,-2.975318044353464941e+01,-2.478851677126174025e+01,-2.033357265946854397e+01,-1.511788835116482410e+01,-2.027525414848851071e+01,-1.753727410036064782e+01,-1.966316632260130604e+01,-2.236989306763491925e+01,-2.019234347884751202e+01,-2.728023539618124360e+01,-3.133350623968068405e+01,-3.393782926305497227e+01,-3.023368732918940793e+01,-2.856731819883336243e+01,-3.185488573126050582e+01,-3.698148953380891868e+01,-3.277584342258779770e+01,-3.543106876778900016e+01,-2.936220011876084257e+01,-3.239636931984191648e+01,-3.252610671264043418e+01,-3.035875085361584524e+01
0.000000000000000000e+00,-2.810199611573921619e+00,-6.636917427167144723e+00,-9.576432066762210482e+00,-3.872720964690821610e+00,-2.897037232799495321e+00,4.899151149668652394e-01,4.293797843533344150e+00,8.444625794980584743e+00,4.123815813249306572e+00,9.208403407841597499e+00,1.293522907597951210e+01,1.426540653282794224e+01,1.580371888653100854e+01,1.401110618135328245e+01,1.355460391063093084e+01,1.342969909157427999e+01,1.648422212700681655e+01,1.722843049498967005e+01,1.411600651983604315e+01,1.412214755374978736e+01,1.645341688048407391e+01,1.707413280621516094e+01,1.376495837798568900e+01,9.824268065071775524e+00,1.445049534562211235e+01,1.112919110871609973e+01,9.387196403099284936e+00,5.901233668372946717e+00,1.143277655360233958e+00,-2.858753317740414523e+00,8.665451095823355487e-01,-2.907248541710553802e+00,9.791551681234342830e-01,3.578872119000489960e+00,-1.585461946654306509e+00,-5.432232819450085515e+00,-3.162554443918590419e+00,-8.992609343301392499e+00,-1.105463696537270302e+01,-6.374975978327185544e+00,-1.040267524729067894e+01,-5.727796980730497367e+00,-1.248056981471895810e+00,-3.513479045670710121e+00,-5.563413811422503130e+00,-8.233570436824933836e+00,-4.025618611803101210e+00,-6.122368911044231865e+00,-6.098767101880744335e+00,-1.038460406018600679e+01,-8.259220825789700626e+00,-9.920970033139774102e+00,-5.750446626281843443e+00,-1.494245700104254837e+00,6.754588272156851758e-01,3.140551115871594856e-01,-4.583395871282792911e+00,-8.230878686417004708e-01,-2.196710088470665845e-02,4.559576198874964348e+00,6.588405894523814865e+00,3.813382295272224276e+00,8.795354492354782394e+00,5.100760615936893672e+00,8.898805948397438215e+00,6.991850801648260116e+00,3.143803351509929733e+00,6.378688335386623720e+00,5.446177613800103678e+00,1.992157383031484486e+00,4.048345641963907227e+00,-1.662043500707823362e+00,-5.232348848711284361e+00,-5.062520515138571042e+00,-8.803050474240778911e+00,-1.301127487007877548e+01,-1.050414248727030220e+01,-9.315166125257414720e+00,-1.250741676813514935e+01,-7.451024195913652726e+00,-3.497557331022711047e+00,-8.703724145680289404e-01,-7.961462402854623477e+00,-1.699507135414923376e+00,-2.860625830228237909e+00,3.829948886626256765e+00,2.407125103284811107e+00,-1.075642140808995340e+00,3.605478253857537840e+00,4.994469140705586341e-01,-4.953605592081214759e+00,-4.460259117846663734e+00,-3.776091123699321983e+00,-5.065205740469091111e+00,-9.789576142557603333e-01,2.096457564249663896e+00,6.401655339205362338e+00,7.102370518771698116e+00,6.211593221294121392e+00,2.574767161355376643e+00
0.000000000000000000e+00,-2.227510745191022767e+00,1.819970157979490910e+00,6.038718397806286831e+00,3.433853372769951839e+00,6.532866780916060101e-01,3.372796945896813003e+00,2.467045200549309758e+00,-2.264761326910903261e+00,-2.002996513663397593e-01,-4.608206149835854859e+00,-2.840530478336776632e+00,1.217243056850348282e+00,-4.073461091511906496e+00,2.565588675827413567e+00,6.000500186153743698e+00,1.018200046195297048e+01,1.124595763828263628e+01,1.695730443031055046e+01,1.142284636018578148e+01,1.138502565300219693e+01,1.456352396422421691e+01,1.955645553062875663e+01,2.739100783671694117e+01,2.342212479547148263e+01,1.975520272421644918e+01,2.478624607807908120e+01,1.872668640014063612e+01,2.396478633229920518e+01,1.688323290619788608e+01,2.162622627828717725e+01,2.603762798557897895e+01,2.924371958692343298e+01,3.239876697015640161e+01,3.677422231876868608e+01,3.855423932751779148e+01,3.673649623210092585e+01,4.144972054755805857e+01,3.691597914965743854e+01,3.369993234040033769e+01,3.221718754166613508e+01,2.771551870552784891e+01,2.335490058597650886e+01,1.641827316096868117e+01,9.979001023295563044e+00,1.360311389835959872e+01,1.829401473021626146e+01,2.127150491390200315e+01,1.826583130682989875e+01,2.319872830461925872e+01,2.578103191556962770e+01,2.916845579683173995e+01,2.510851159037779468e+01,2.760354081168332030e+01,2.471372189450825019e+01,2.517008878994173315e+01,2.873507557345482866e+01,2.958303951498388429e+01,3.341351824308867435e+01,3.899821420948465800e+01,4.369524187697972195e+01,4.881459960024161404e+01,4.812129116807297891e+01,4.389193682354918735e+01,4.566969859488206396e+01,4.274174498079387519e+01,4.599664987586958631e+01,4.974971415830556509e+01,5.081016320056102131e+01,4.630137162646509097e+01,4.841139030043595426e+01,4.434263700089699967e+01,4.759090112626191171e+01,5.041303955424145755e+01,5.186055178513970532e+01,5.407969210913451974e+01,5.586351756702572402e+01,5.047129973844070605e+01,4.952330396301773874e+01,4.692879813216274698e+01,4.399216941422251637e+01,4.779088837604002293e+01,5.099968127749406221e+01,4.719270574648651717e+01,4.303311028630563584e+01,4.590551328900393457e+01,4.233607617222809694e+01,4.441721233178435568e+01,4.999722788508319127e+01,4.856748055454996660e+01,4.971822908778719352e+01,5.627846037916241784e+01,5.341357139328106030e+01,5.109918916855113480e+01,5.144454128738529874e+01,5.588153213685903609e+01,6.122791736302055909e+01,6.583527366718371354e+01,6.198527209322967479e+01,6.704299805118060362e+01,7.036118170334920308e+01
0.000000000000000000e+00,-4.021073481079778134e+00,-3.952352003335871888e+00,-1.807101075361293496e+00,-6.965828270151289914e+00,-5.366520496339024504e+00,-1.059151757233523661e+01,-1.709087604981894515e+01,-1.527510610286486425e+01,-1.354562471667864187e+01,-1.313043255660311637e+01,-1.413401377393554981e+01,-1.901690823261651886e+01,-1.558565391567925928e+01,-1.603230442134971767e+01,-1.887010706039666985e+01,-1.996472599393418790e+01,-1.633578379544686499e+01,-1.423719476113444671e+01,-1.090571365224223221e+01,-8.132318155614139954e+00,-4.479812878992746050e+00,9.862941119939945267e-01,-1.270725804014285920e+00,-3.464286179389527209e+00,-9.328513739521071102e+00,-1.225144243119268062e+01,-1.814375661322645428e+01,-1.784706516386433606e+01,-2.174639044810215438e+01,-1.940645646912140521e+01,-2.237146359836454934e+01,-2.668372884226129571e+01,-3.032686757743300987e+01,-3.437585436441626996e+01,-3.237882720887574095e+01,-3.058967186351326362e+01,-3.402502636903113853e+01,-3.583234819156170659e+01,-3.569161931443993296e+01,-3.178521823490978093e+01,-3.455898263565860873e+01,-3.708584141367040132e+01,-3.597501443876470262e+01,-3.435337945331958309e+01,-3.473074497019436535e+01,-3.348729746491535764e+01,-3.490166063524682016e+01,-3.888808378635137331e+01,-4.040552341872873399e+01,-4.129715026639341602e+01,-4.378539198179795022e+01,-4.130933598290619813e+01,-4.399880168171201689e+01,-4.252355121023978768e+01,-4.066649001287692045e+01,-3.621698197810688669e+01,-3.958391434712901003e+01,-3.856996946429287476e+01,-4.194786746948100387e+01,-4.529386899419079526e+01,-5.042529182935572152e+01,-4.606151521278275141e+01,-4.770705587985176521e+01,-4.543730460204412225e+01,-4.159883520876129381e+01,-3.638017434091910474e+01,-3.714649561702677261e+01,-3.948403015594863064e+01,-4.603065155179916701e+01,-4.493530732652767057e+01,-5.037721458529701124e+01,-4.614633593146581347e+01,-4.483108428508692356e+01,-4.563546149274461072e+01,-4.511462709969777052e+01,-4.123158670734311215e+01,-3.757560342123139208e+01,-3.808199380150919922e+01,-3.557596268751046864e+01,-3.706690461326505925e+01,-4.072317026168613552e+01,-4.361824079851851366e+01,-4.637091593047136939e+01,-4.243516368091043489e+01,-4.277146826725719819e+01,-4.368411245256878317e+01,-4.668836852143686400e+01,-5.081193148753578015e+01,-5.562716220145728130e+01,-5.165085651189941984e+01,-5.590838903601362375e+01,-5.735497399679469055e+01,-5.152530289713399725e+01,-5.217347703533473435e+01,-4.868397234232677562e+01,-5.348259108812319340e+01,-4.703277333703753982e+01,-4.510659152040696540e+01,-4.958290359149525983e+01,-5.204624528686368024e+01
0.000000000000000000e+00,5.445078898121009203e+00,8.842281992858731954e+00,4.045236691463560241e+00,8.117408198487980897e-01,-1.407768377698950246e+00,3.401283701640276824e+00,5.260941049226318889e+00,7.847328657722996148e+00,3.687362679801642784e+00,6.826334046298346614e+00,2.793653701196761929e+00,7.264720513111489808e+00,2.657595512661262482e+00,3.287986528344117865e+00,-9.809334025068254803e-01,1.033532320285408090e+00,7.480297695586396456e-01,-2.190567774284805758e+00,-7.629013045353923772e+00,-1.188125562623234543e+01,-1.043404387456730831e+01,-1.389713444775424556e+01,-1.879246555220409221e+01,-1.806245535334846863e+01,-2.154665627592033417e+01,-2.402745847689394409e+01,-1.854745947416332896e+01,-1.146863388347251700e+01,-8.712371019413907902e+00,-5.490468712034801690e+00,-1.602845629359189505e+00,-1.741442400874889218e+00,-6.145551998431430185e+00,-1.246654096243064558e+01,-1.388967109203861661e+01,-8.975611714567342858e+00,-1.064789862057716796e+01,-1.228608301864749031e+01,-9.376603527377833203e+00,-1.332183798827137977e+01,-1.447443218216909422e+01,-1.178553943752530309e+01,-1.512896779358413113e+01,-1.724628429273770536e+01,-1.476475639942183804e+01,-1.431742899181016071e+01,-9.385601865110796638e+00,-7.482315985304719419e+00,-1.198275430395218777e+00,2.698287678081151331e+00,8.860913383755091743e+00,6.255513123295894928e+00,4.641235227636232530e+00,4.486337234666497586e+00,1.039833193004036982e+00,-3.426324357692931866e+00,-6.633087933287066917e+00,-3.241964213419334939e+00,1.206028869679469651e+00,2.762114381272741781e+00,4.892870971159029025e-01,6.747752769106316606e+00,3.670628638963156831e+00,-4.079807638565080552e-01,-3.177177285263366180e-01,-5.161554199621198435e+00,-1.260443708794296569e-01,-1.496673541785722428e+00,-6.909080431267120126e+00,-3.503948536661743329e+00,-8.615837652382207779e+00,-1.131384932710313684e+01,-1.569857140958636421e+01,-1.286371527500886103e+01,-1.602937077346701500e+01,-1.384821890504675324e+01,-1.162113649840162211e+01,-4.708682874047314115e+00,-8.709011560833197052e+00,-4.720283117911503901e+00,-8.015269191300124163e+00,-8.275778326826108255e+00,-1.375487070528991751e+01,-8.597810954829931518e+00,-1.364529865994644986e+01,-1.765829223883346444e+01,-2.354729314060523393e+01,-2.385831331323132787e+01,-2.369460511011089565e+01,-1.931986233276615295e+01,-2.339119112217661112e+01,-2.760576534374025925e+01,-2.619786936375761144e+01,-2.386221330981737765e+01,-2.449521810468458582e+01,-2.741860600193585640e+01,-2.323798324835682294e+01,-2.420929433377410689e+01,-2.253720111450937935e+01,-2.100909498448439194e+01
